spend,date,supplier,region,relatedBOM_name,quantity,spend_type,franchise,material_category,subcategory,warehouse
20851.58,2023-11-12,D,Djibouti,instead,61,Direct,subject,cover,service,"807 Justin Mission Suite 168 East Lindsey, MS 39289"
97685.56,2021-03-09,D,Martinique,land,98,Capital,dream,responsibility,family,"65033 Santana Cove Peterside, VT 06967"
96914.04,2021-02-20,C,Malawi,protect,71,Indirect,mind,no,various,"PSC 8524, Box 2825 APO AA 23720"
88704.44,2022-11-10,D,Equatorial Guinea,PM,77,Indirect,board,thing,dog,USNV Richardson FPO AE 68716
33502.01,2021-06-17,C,Mongolia,research,69,Capital,perform,still,nothing,"54126 Newman Run Apt. 051 Cookebury, DC 00722"
85052.42,2023-06-22,C,Argentina,fear,55,Capital,safe,page,upon,"44909 Monique Shoals Suite 903 North Robert, SD 94548"
26155.40,2021-05-10,C,British Indian Ocean Territory (Chagos Archipelago),win,35,Capital,cut,discuss,worker,"064 Kelly Cape Suite 198 South Zacharymouth, MD 45664"
66666.13,2021-01-22,B,Burundi,admit,44,Direct,picture,girl,hard,"85821 Rowe Drives Gonzalezmouth, AS 47089"
71707.95,2021-08-11,E,Wallis and Futuna,black,21,Capital,some,parent,read,"0742 Watson Isle Victormouth, PW 66356"
6232.38,2020-09-25,B,Montenegro,structure,96,Direct,office,wife,study,"87201 Johnny Points Apt. 065 North Kevinbury, CA 41018"
90573.68,2021-03-24,D,Jordan,very,82,Direct,call,describe,such,"46450 Lynn Pine Apt. 652 Webertown, ND 49973"
14777.20,2021-07-01,A,El Salvador,front,84,Indirect,study,international,recent,"83528 John Causeway Debrachester, KS 54095"
11775.54,2021-08-22,D,Benin,teacher,24,Indirect,item,against,approach,USNS Newton FPO AE 69720
76213.22,2020-11-10,D,Dominican Republic,author,99,Indirect,year,building,candidate,"364 Lewis Port South Stephenshire, NY 28031"
82195.10,2021-11-27,D,Indonesia,stock,50,Indirect,pressure,weight,learn,"326 Christensen Hills Apt. 389 East Reginaldland, AL 89058"
31758.53,2021-12-20,A,Azerbaijan,argue,69,Capital,position,teacher,role,"7465 John Knolls Suite 544 Port Jimmy, AS 58552"
93582.54,2021-08-29,E,Afghanistan,yard,66,Indirect,really,decision,recent,"114 Serrano Rue Apt. 981 South Nicholas, MH 88322"
3956.48,2020-05-18,B,Germany,general,59,Direct,if,article,book,"66560 James Roads Port Jaclynbury, ND 87225"
11976.20,2023-02-09,E,Solomon Islands,often,12,Capital,cover,bill,phone,"13875 Thomas Corner Suite 559 Hoffmanmouth, KS 59982"
8976.67,2020-02-25,C,Sudan,maintain,4,Capital,seek,consider,visit,"07320 Justin Crossroad Rodneymouth, IL 72020"
28378.12,2022-09-12,B,Saint Barthelemy,body,29,Capital,many,avoid,method,"559 James Trail Suite 174 Lewisfort, IL 87035"
25174.29,2020-09-14,C,Aruba,represent,58,Direct,look,adult,letter,"82854 Taylor Freeway Suite 152 South Crystalshire, GA 91076"
76693.46,2023-08-20,A,Israel,three,46,Indirect,song,heavy,kitchen,"91504 Anthony Mount Apt. 490 Moorestad, NC 17894"
9160.01,2022-12-14,A,Nigeria,consumer,52,Indirect,least,chance,window,"5179 Reyes Mall Apt. 833 North Jamesmouth, FM 35672"
99195.40,2021-04-01,A,Georgia,social,56,Direct,plant,model,drug,"0311 Williams Parkways Daviston, NE 91095"
87400.70,2022-03-15,A,New Zealand,be,15,Indirect,three,scene,reveal,"882 Vernon Point Apt. 434 Lake Christine, LA 49909"
41250.79,2020-09-27,C,Isle of Man,list,2,Capital,you,world,concern,"8591 Bell Radial Apt. 548 Graymouth, OR 92446"
68845.36,2023-02-18,D,Guatemala,would,83,Indirect,nation,fall,send,"1249 Cynthia Ridge Apt. 397 Christopherstad, NE 81816"
21442.82,2020-12-18,D,Denmark,hospital,4,Capital,him,education,task,"09253 Robert Causeway Ashleybury, MA 73329"
29726.76,2023-07-17,B,Kazakhstan,film,64,Capital,health,receive,significant,"72030 Johnson Vista East Melvin, IN 97743"
6136.81,2023-01-01,C,Seychelles,teach,43,Capital,western,never,both,Unit 3988 Box 6776 DPO AE 08789
17741.91,2020-06-06,A,Finland,bad,42,Capital,about,specific,current,USCGC Jackson FPO AE 54290
10750.17,2020-08-20,D,Switzerland,stay,54,Indirect,us,animal,occur,"8135 Sabrina Crest Catherineburgh, CT 71393"
12845.70,2020-03-30,D,Haiti,soldier,10,Indirect,light,discussion,billion,"413 Julie Points Suite 123 North Rachel, MS 90990"
59013.81,2020-01-26,C,Pakistan,south,35,Capital,clearly,natural,rather,"551 Emily Estate Amandaville, MA 26309"
89831.77,2022-11-15,A,Somalia,or,67,Direct,fast,kitchen,less,"5106 Carter Union West Donaldbury, GU 96908"
8510.91,2022-10-28,C,Montserrat,animal,64,Direct,probably,hear,course,"54438 Greene Views Erinside, MS 04873"
39726.33,2020-02-22,B,Slovakia (Slovak Republic),class,73,Capital,baby,trip,study,"874 Sloan Meadows Port Kenneth, RI 60026"
89825.03,2023-08-18,A,Saint Helena,social,64,Capital,administration,gun,tend,"973 Watson Corners West Kimberly, VT 10788"
85356.00,2023-05-18,D,Netherlands,issue,48,Capital,man,check,specific,"568 Jackson Parkways East Stacymouth, KY 38747"
16271.76,2022-06-26,E,Qatar,read,92,Indirect,camera,building,capital,"949 Escobar Crossroad East Karen, GA 65290"
28969.63,2021-11-26,E,Taiwan,seek,87,Capital,simple,perhaps,you,"655 Timothy Ports Apt. 094 New Douglas, NV 09872"
39524.47,2023-08-05,E,French Guiana,table,72,Direct,miss,attorney,impact,"69326 Adam Knolls Lake Kimberlystad, MT 67837"
48609.40,2021-11-24,E,Angola,sign,17,Capital,PM,region,total,"9280 Allen Fork Kaylastad, WV 55129"
12633.99,2022-03-28,B,Kiribati,executive,16,Direct,west,now,discussion,"007 Williams Cove Annshire, MN 38758"
33641.64,2022-09-18,D,Cambodia,effort,21,Capital,unit,tough,treatment,"1270 Walker Pass Suite 381 Osborneview, NJ 25352"
87024.94,2023-03-09,D,Zambia,yes,16,Capital,do,above,news,"542 Thompson Hollow Reyeshaven, AK 74288"
58003.56,2023-02-15,A,Belize,feeling,78,Indirect,field,spend,manager,USNS Livingston FPO AP 21525
54260.69,2021-02-17,D,Algeria,rock,39,Indirect,traditional,fine,data,"31710 Christopher Motorway Kingchester, HI 48720"
25921.65,2022-06-08,B,Liberia,sure,38,Indirect,force,even,cause,"4671 Thomas Union Kingport, NV 58525"
86495.78,2020-10-02,C,Gambia,relationship,39,Direct,represent,perform,push,"1604 Wagner Summit West Brian, TX 97575"
55160.25,2023-06-06,D,Malaysia,accept,97,Indirect,degree,provide,space,"PSC 1040, Box 5778 APO AE 27371"
58365.07,2022-01-20,B,Trinidad and Tobago,have,73,Indirect,new,opportunity,night,"5531 Emily Mountains Suite 801 Smithfurt, TX 62461"
96456.87,2022-11-23,C,Hungary,image,5,Direct,weight,age,computer,"96227 Jessica Ridges Julieland, MO 23155"
77749.50,2020-08-16,D,Montserrat,fly,57,Capital,finally,little,eight,"7978 Cooper Falls Carterfurt, MS 90722"
93419.44,2020-06-20,C,Guadeloupe,sit,70,Indirect,shake,key,attorney,"823 Scott Street Lake Sandy, VA 84989"
80170.90,2021-03-27,E,Iraq,oil,32,Indirect,common,class,population,"104 Rebekah Forks Port Wendy, TX 74383"
76997.29,2021-12-21,D,Mauritius,news,21,Direct,moment,fish,career,"0718 Shaw Mountain West Sean, KS 60591"
73979.63,2022-07-01,E,Montserrat,contain,46,Direct,marriage,walk,state,"960 Lopez Vista Suite 903 Lake Emilyland, DE 50262"
45918.25,2021-06-14,C,Nauru,might,19,Indirect,page,on,action,Unit 8132 Box 7209 DPO AP 24489
53716.48,2021-07-02,E,Saudi Arabia,resource,19,Capital,candidate,scientist,everyone,"996 Vaughn Ports Suite 821 New Stephanie, ND 70861"
34371.20,2022-09-20,A,Solomon Islands,process,43,Indirect,bad,policy,trip,USNS Hunter FPO AA 51527
71967.77,2020-07-17,E,Singapore,economic,12,Direct,from,bank,discussion,"629 Newton Land Suite 627 Youngville, GA 77425"
1227.63,2021-04-08,A,Venezuela,natural,63,Capital,choice,yes,out,"65181 Patrick Junction Bensonton, KY 37531"
81466.78,2022-02-01,D,Uganda,city,66,Direct,above,art,both,"675 Heather Lodge Suite 024 Port Douglasstad, MA 93129"
99958.32,2022-02-05,C,North Macedonia,minute,87,Indirect,floor,sense,city,"55128 Carr Station Apt. 419 Avilachester, MD 40914"
31524.26,2020-10-11,A,Wallis and Futuna,drive,10,Direct,that,whose,couple,"603 William Branch Apt. 261 New Markshire, IA 88407"
66177.61,2023-06-26,C,Sierra Leone,among,41,Direct,responsibility,stuff,teach,"53585 Matthew Summit Rosariobury, AS 39846"
20586.71,2020-07-12,D,Guinea,stuff,69,Direct,third,amount,yard,"5572 Laura Field Suite 030 Crystalfurt, MD 98753"
63774.40,2023-06-05,E,Canada,catch,17,Indirect,provide,our,space,"8816 Ronald Village Apt. 369 North Ronald, OK 26492"
15915.52,2021-06-10,E,Canada,might,100,Indirect,west,have,throw,"786 Jackson Plain Suite 329 Hallbury, PW 74511"
28532.47,2021-03-14,C,Mozambique,matter,76,Indirect,story,yes,number,"18449 Swanson Shoals Suite 585 North Claudiaside, PA 62481"
22857.77,2020-02-06,B,Brunei Darussalam,raise,66,Capital,likely,record,leave,"8186 Melissa Terrace New Brandon, KS 86246"
23411.89,2020-04-17,D,Saint Barthelemy,wall,35,Direct,catch,analysis,visit,"2428 Lindsey Parks West Ricardo, MD 02920"
14722.02,2020-11-04,B,Faroe Islands,ok,50,Capital,once,move,boy,USNV Tran FPO AP 08565
3297.45,2023-07-09,C,Yemen,young,34,Indirect,class,back,leave,"36267 George Ferry Suite 468 East Meganton, DC 24196"
36604.49,2023-05-29,E,Brazil,city,94,Indirect,whatever,politics,century,"2758 Linda Isle Apt. 636 Greerside, AS 11612"
73455.56,2021-07-07,C,Mayotte,actually,58,Capital,keep,establish,phone,"2317 Katherine Drive Apt. 733 Brianshire, RI 03935"
74734.08,2023-03-01,A,Korea,remember,98,Indirect,policy,we,security,"13558 Mary Lakes Apt. 579 South Diane, SC 31759"
2770.89,2020-09-05,C,Korea,social,58,Capital,paper,score,keep,"2334 Gilmore Rapid Lake Meganfort, FM 13626"
64821.02,2021-04-26,D,Belarus,result,65,Capital,throughout,then,sing,"225 Gonzales Manors Apt. 415 Youngport, NC 60935"
66749.15,2020-05-23,A,Saint Pierre and Miquelon,member,70,Indirect,away,modern,everything,"920 Rhodes Circle Thompsonfurt, MP 74446"
68642.72,2022-10-17,A,British Virgin Islands,myself,70,Direct,sport,light,great,"3453 Monica Manor Port Karen, TN 50196"
63127.07,2021-07-10,E,Swaziland,field,14,Indirect,color,generation,bar,"58809 Taylor Center Suite 334 Lake Dwayneburgh, OR 01394"
19951.77,2021-08-19,E,Heard Island and McDonald Islands,probably,77,Capital,while,history,allow,"426 Eric Cliff Suite 369 Andersonfurt, IA 70907"
98417.00,2023-01-12,E,Wallis and Futuna,might,40,Capital,series,better,they,"29987 Julie Stream Apt. 024 Knoxton, AR 66660"
54229.71,2021-02-12,C,Nigeria,fill,63,Direct,reach,if,right,"62864 Watkins Inlet Brittanyview, MA 26273"
29122.48,2023-08-25,A,Burundi,black,20,Capital,bed,image,red,"9586 Yoder Gateway Suite 008 Middletonfurt, WV 15836"
6749.73,2023-12-28,C,Dominica,arm,25,Capital,push,keep,yeah,"4070 Karen Spurs East Caseyport, PW 48702"
5336.60,2022-08-24,C,Puerto Rico,specific,50,Indirect,wrong,strong,half,"890 Michael Court South Jonathan, CT 69855"
56252.22,2021-10-21,E,Sweden,ever,92,Direct,feel,per,address,"41077 Michael Light Suite 302 South Catherineland, SD 60225"
9240.33,2023-02-11,C,United States of America,risk,56,Indirect,media,agency,walk,"2265 Roberts Union Friedmanside, DE 73521"
14980.49,2023-01-24,C,Uruguay,reveal,35,Direct,big,also,daughter,"98824 William Plain North Kenneth, WA 19810"
68170.14,2023-03-21,A,Faroe Islands,happy,37,Indirect,strategy,hit,once,"772 Holden Mill Jacksonville, NM 08405"
54451.53,2020-12-08,A,Iraq,threat,87,Direct,professional,specific,TV,"062 Smith Hills Suite 292 Huberberg, MT 08427"
73020.01,2023-10-14,D,Rwanda,among,94,Capital,traditional,another,prevent,"84146 Pitts Way West Leahfort, IL 74616"
74271.04,2022-02-23,D,Philippines,control,45,Direct,we,interest,but,"30349 Barrett Common Port Hannah, HI 67737"
11330.68,2023-09-02,D,Antigua and Barbuda,nice,65,Capital,deal,body,one,"PSC 8686, Box 1917 APO AA 34824"
48153.01,2022-05-29,D,Macao,kitchen,86,Capital,president,add,purpose,"12528 Benjamin Knoll West Susanville, RI 31083"
25593.58,2023-08-01,E,United Arab Emirates,traditional,14,Direct,relationship,focus,read,"27681 Daniel Throughway Apt. 159 West Nathan, LA 69796"
89905.04,2023-05-28,C,Liberia,someone,53,Indirect,majority,approach,meet,"91543 Dillon Cove Apt. 499 Monicaberg, FL 53634"
42073.89,2020-04-08,B,Venezuela,effort,46,Capital,simple,or,price,"76656 Camacho Bridge Suite 273 Timothymouth, TX 20627"
23634.29,2023-02-21,A,Jersey,day,23,Direct,along,son,meeting,"899 Diana Locks Suite 088 Johnview, HI 47126"
46344.92,2020-01-23,A,Jersey,you,39,Indirect,despite,to,full,"60182 Ellen Cove Martinmouth, MT 35472"
20863.58,2021-07-25,A,Yemen,arm,2,Indirect,defense,care,much,"8837 Shea Estate Trevorfurt, ID 21987"
40765.37,2021-09-19,A,Estonia,that,56,Capital,very,film,require,"2541 Williams Club Apt. 343 North Jessicatown, GA 14011"
1848.39,2023-04-18,E,United Arab Emirates,agree,4,Direct,until,entire,again,"48638 Ramirez Rapid Suite 675 Rogersmouth, HI 87782"
86706.85,2022-06-14,E,Congo,just,56,Indirect,suffer,several,space,"2764 Jeffrey Pass Harveybury, ME 49126"
27620.45,2021-07-25,B,Israel,too,21,Capital,sense,body,third,"0163 John Union Suite 575 Nancymouth, AK 98724"
968.77,2021-11-17,B,Armenia,throughout,37,Direct,ok,involve,ok,Unit 7951 Box 7245 DPO AA 93382
15102.78,2020-01-07,B,Bulgaria,color,2,Capital,him,environmental,attack,"67912 Hawkins River South Gail, ID 24582"
3346.04,2021-12-26,E,Fiji,company,3,Direct,whatever,yard,happy,"985 Lawrence Forest Port Ericaburgh, IA 18045"
3786.71,2021-11-11,A,Australia,draw,77,Indirect,loss,hold,himself,"4546 Joshua Parkways West Jenniferbury, TX 48285"
42680.08,2022-08-03,A,Sao Tome and Principe,agent,95,Direct,trial,voice,cell,"97826 Smith Overpass Apt. 873 Lake Craigberg, ME 80427"
7889.68,2020-12-13,D,Estonia,long,45,Indirect,probably,daughter,growth,"72875 Adkins Terrace Suite 104 Grayburgh, VI 56725"
65205.84,2020-09-06,D,Monaco,crime,25,Direct,order,draw,several,"38849 Keller Stravenue Suite 818 Perkinsview, NC 58151"
7343.29,2021-05-22,A,Australia,baby,8,Capital,trouble,eye,role,"129 Shane Road Apt. 779 Port Aprilbury, ID 31827"
28405.64,2023-12-12,E,Korea,friend,87,Direct,million,figure,hospital,USNV Russell FPO AP 80093
73406.84,2022-03-22,E,Bulgaria,support,86,Indirect,really,mention,among,"848 Clay Extension Kristenport, AR 58233"
56984.62,2022-02-02,B,Suriname,option,80,Capital,land,role,feeling,"283 Livingston Viaduct Johnsonside, KS 92743"
22532.08,2021-04-16,E,Turks and Caicos Islands,there,14,Indirect,himself,decide,learn,"06543 Jasmine Flats Gomezshire, AZ 15177"
5098.76,2020-04-21,A,Azerbaijan,central,79,Direct,memory,check,art,"67517 Blair Green Apt. 527 Sellersville, NM 69049"
41654.19,2022-06-28,D,Czech Republic,color,39,Indirect,eye,start,because,"382 Sexton Meadows Apt. 215 East Christinahaven, ID 27990"
78506.73,2021-06-28,D,Mali,open,39,Direct,discuss,new,successful,USNS Mcmillan FPO AP 10114
88985.04,2022-05-04,B,Botswana,man,52,Indirect,it,data,second,"566 Torres Coves Suite 547 West Jeremyville, NM 13764"
32176.17,2023-12-21,C,South Georgia and the South Sandwich Islands,rather,19,Capital,picture,whom,difference,"63142 Clark Plaza Joshuafort, NM 06695"
38550.97,2023-07-06,C,Chad,you,57,Indirect,future,recently,address,"1270 Harvey Point South Andrewfurt, GU 17764"
89456.02,2021-01-26,E,Kenya,old,78,Indirect,social,daughter,bill,"94389 White Lakes Apt. 876 Jeffreymouth, OH 51538"
40566.11,2021-04-01,D,Norfolk Island,upon,62,Capital,drug,nature,discuss,"97151 Schaefer Circles Suite 250 New Peter, MS 04345"
16734.70,2022-06-11,D,Libyan Arab Jamahiriya,three,8,Indirect,bank,account,these,"8468 Turner Unions Apt. 534 Port Andreafurt, GA 37134"
71450.71,2021-09-03,C,New Zealand,natural,25,Direct,hard,commercial,only,"8491 Pamela Loaf Suite 378 Kimberlyberg, WI 55252"
75672.93,2022-08-27,B,Serbia,could,93,Capital,rule,instead,data,"403 Daniel Keys Edwardsside, MP 88912"
71327.04,2021-10-20,D,Japan,hospital,90,Capital,mission,sister,later,"1824 Erin Dale South Marieberg, DC 68473"
39588.44,2023-03-23,A,Saint Lucia,here,67,Direct,clear,minute,southern,"92673 Ashley Village Weaverside, CO 57361"
25386.05,2021-10-11,C,Cameroon,nearly,75,Indirect,of,seven,type,"5592 Gilbert Lane Bishopfurt, RI 67835"
38773.55,2021-07-23,D,San Marino,state,52,Capital,so,season,month,"5070 Joseph Manors Apt. 220 Josephville, WA 37392"
45077.39,2023-08-27,E,Estonia,with,40,Indirect,participant,teach,also,"01834 Briggs Cliff Shannonborough, GU 05822"
45590.37,2022-11-07,D,San Marino,allow,12,Capital,table,growth,music,"72166 Mccarthy Garden Suite 966 East Ashley, WA 44059"
79898.99,2022-12-25,A,Jordan,decade,59,Direct,up,young,store,"45891 Ebony Ridges Suite 011 Donnaton, WA 46944"
68153.14,2021-10-16,A,Saint Martin,station,96,Direct,drug,dinner,poor,"90389 Bobby Ford Suite 828 Nelsonport, RI 87950"
59650.79,2020-12-18,A,Morocco,long,50,Direct,forget,leg,production,"233 Frost Street Apt. 985 West Kevin, AZ 55474"
32743.49,2020-03-30,B,Saudi Arabia,party,87,Direct,management,more,offer,"85897 Warren Summit Apt. 116 Lisafurt, TX 73035"
89827.68,2020-09-14,C,San Marino,public,30,Indirect,allow,trade,watch,"81127 Shane Drive Apt. 057 Trevorburgh, MA 47247"
69702.78,2021-08-12,C,Mongolia,budget,63,Direct,dream,push,trade,"1852 Roger Divide Kempport, MH 42337"
3078.35,2023-10-13,D,Cocos (Keeling) Islands,window,5,Capital,hard,decision,can,"2326 Tiffany Trafficway Suite 819 Toddfurt, MD 83558"
83522.56,2020-05-21,C,Suriname,career,57,Direct,year,trade,face,"57764 Foley Estate Burchborough, NM 65880"
90551.09,2022-01-06,D,Macao,society,18,Indirect,movement,above,second,"09958 Amber Skyway Meadowschester, NJ 63504"
31948.19,2022-11-29,E,Greece,wind,83,Direct,month,not,young,"47743 Marquez Overpass South Howardmouth, SC 23018"
24728.62,2021-11-09,B,Tuvalu,design,49,Direct,their,those,art,"90163 Karen Pines North Carolyn, OR 73786"
66775.02,2021-02-03,C,Mozambique,firm,88,Indirect,hand,security,remember,USNS Riley FPO AA 44272
89491.05,2023-03-06,B,French Polynesia,executive,58,Capital,common,child,sign,"2110 Cody Dam Suite 281 Port Ashleyhaven, MN 96645"
58349.10,2021-09-11,B,Isle of Man,prevent,2,Capital,people,face,act,"377 Rivers Corners Lake Sharonhaven, IN 76111"
29222.14,2020-11-06,B,Angola,or,86,Direct,company,thing,she,"95795 George Trail Apt. 244 Kennethfort, SC 81969"
37831.18,2021-12-02,D,Saint Helena,various,85,Direct,anyone,process,energy,"10536 Todd Courts Suite 675 South Christopher, DE 36935"
36635.92,2021-10-30,D,British Indian Ocean Territory (Chagos Archipelago),dream,16,Capital,treat,analysis,bill,"012 Todd Burg Meganview, FL 52694"
97992.33,2022-10-22,B,Niue,shoulder,36,Capital,eye,not,region,"685 Wyatt Camp Jamesview, PW 96744"
87677.68,2021-12-21,C,Cote d'Ivoire,chance,34,Direct,safe,instead,ability,"126 Thompson Garden Suite 795 Shawnchester, AL 85700"
64731.18,2023-01-30,A,Vietnam,whose,8,Indirect,something,by,work,"697 Cruz Village Suite 411 West Tara, WA 57644"
6043.90,2022-07-05,E,Puerto Rico,detail,43,Capital,paper,man,effort,"77781 Hamilton Light Apt. 967 West Maria, DC 69731"
60617.59,2021-05-30,A,Liechtenstein,network,23,Indirect,meet,heavy,ability,"4927 Tiffany Cape Apt. 073 Caseymouth, WI 05514"
85357.39,2022-09-24,E,New Zealand,item,30,Direct,language,contain,sing,"77027 Brown Unions South Nicholas, ID 02332"
10103.20,2022-02-25,E,French Southern Territories,purpose,92,Direct,energy,clear,show,Unit 1331 Box 5771 DPO AP 97531
66106.60,2021-01-07,A,Equatorial Guinea,smile,90,Indirect,around,suggest,pattern,"4457 Matthew Flats Suite 394 Lake Michelleshire, AZ 29038"
43842.87,2023-01-02,E,Morocco,official,34,Indirect,keep,wind,student,"8910 Brooks Wells South Barbaraville, CO 70187"
62696.01,2023-09-25,A,Poland,thing,3,Indirect,beyond,exist,well,"3089 Beth Underpass Apt. 454 East Jasonview, NV 79033"
37752.21,2021-04-29,D,United Arab Emirates,song,10,Capital,firm,on,some,"4892 Jason Alley Suite 858 Rossfurt, FL 57530"
72604.68,2021-09-24,E,Mongolia,player,31,Capital,kitchen,kid,our,"340 Watson Way South Brendabury, DC 76583"
18802.68,2021-10-20,B,Saint Martin,while,38,Direct,me,four,plan,"892 Kemp View Apt. 772 Lake Stevenshire, KY 94295"
51361.87,2020-10-17,E,Croatia,war,59,Direct,appear,field,market,"4992 Emily Fall Thompsonville, VA 80469"
